sample_id,split
Asia-4771,val
Asia-3272,val
Asia-5131,val
Asia-3604,val
Asia-7336,val
Asia-4653,val
Asia-1532,val
Asia-10675,val
Asia-1908,val
Asia-4197,val
Asia-1272,val
Oceania-223,val
Asia-3408,val
Americas-445,val
Asia-8469,val
Asia-4425,val
Asia-10044,val
Asia-5055,val
Asia-10238,val
Asia-3207,val
Asia-4602,val
Asia-7123,val
Asia-8918,val
Americas-509,val
Asia-8619,val
Americas-773,val
Asia-9051,val
Asia-7161,val
Asia-861,val
Asia-7404,val
Americas-1165,val
Asia-10323,val
Asia-9257,val
Asia-2093,val
Asia-3910,val
Asia-3903,val
Asia-6307,val
Asia-9885,val
Asia-2310,val
Asia-5013,val
Asia-111,val
Asia-3927,val
Asia-10554,val
Asia-8656,val
Asia-9704,val
Asia-8217,val
Americas-147,val
Africa-275,val
Asia-4321,val
Asia-6195,val
Asia-9567,val
Asia-10718,val
Asia-8628,val
Asia-4786,val
Asia-1981,val
Asia-10495,val
Asia-3987,val
Europe-317,val
Asia-9157,val
Asia-1547,val
Asia-6464,val
Asia-1020,val
Americas-238,val
Asia-9256,val
Asia-445,val
Oceania-41,val
Americas-482,val
Asia-9648,val
Asia-8081,val
Asia-6865,val
Asia-7858,val
Asia-5876,val
Asia-2870,val
Asia-9188,val
Europe-611,val
Asia-6577,val
Asia-5718,val
Asia-5557,val
Asia-10431,val
Americas-808,val
Asia-9975,val
Asia-902,val
Asia-752,val
Asia-10155,val
Asia-7649,val
Europe-418,val
Asia-10320,val
Asia-679,val
Asia-5674,val
Asia-780,val
Asia-2802,val
Asia-6161,val
Africa-222,val
Asia-740,val
Africa-544,val
Africa-435,val
Asia-7274,val
Asia-8353,val
Asia-1227,val
Asia-732,val
Asia-3762,val
Asia-9145,val
Asia-3511,val
Asia-7071,val
Asia-639,val
Asia-10565,val
Asia-9013,val
Asia-4933,val
Americas-849,val
Americas-706,val
Asia-6939,val
Asia-6945,val
Asia-16,val
Asia-8860,val
Oceania-2,val
Asia-5381,val
Asia-10202,val
Asia-5875,val
Asia-5324,val
Asia-9444,val
Asia-4917,val
Asia-157,val
Asia-1399,val
Asia-3147,val
Asia-999,val
Asia-841,val
Europe-533,val
Asia-2890,val
Asia-45,val
Asia-5321,val
Asia-1365,val
Asia-10542,val
Asia-10517,val
Asia-5434,val
Americas-580,val
Asia-8574,val
Asia-957,val
Asia-1946,val
Asia-2007,val
Asia-3954,val
Asia-6145,val
Asia-4960,val
Asia-10048,val
Americas-644,val
Americas-746,val
Asia-6793,val
Asia-7716,val
Asia-5814,val
Asia-3502,val
Europe-520,val
Asia-6896,val
Asia-3191,val
Asia-9118,val
Asia-2846,val
Asia-9344,val
Asia-4926,val
Asia-5916,val
Asia-10840,val
Asia-6265,val
Asia-2625,val
Asia-10454,val
Asia-3982,val
Asia-1067,val
Asia-5428,val
Asia-7286,val
Asia-3034,val
Asia-6055,val
Europe-476,val
Asia-4966,val
Asia-879,val
Asia-9709,val
Asia-7414,val
Americas-733,val
Asia-6956,val
Asia-735,val
Asia-5192,val
Asia-8233,val
Asia-1071,val
Asia-8460,val
Americas-273,val
Asia-4560,val
Europe-628,val
Asia-5354,val
Asia-9776,val
Asia-6655,val
Asia-115,val
Africa-69,val
Americas-822,val
Asia-8341,val
Asia-10719,val
Asia-6821,val
Asia-444,val
Americas-815,val
Asia-5094,val
Americas-930,val
Asia-964,val
Asia-2599,val
Asia-4817,val
Asia-696,val
Europe-172,val
Americas-73,val
Asia-9173,val
Americas-327,val
Africa-15,val
Europe-170,val
Asia-1535,val
Asia-8637,val
Asia-1390,val
Asia-6631,val
Americas-312,val
Asia-6463,val
Oceania-193,val
Asia-1988,val
Asia-9932,val
Asia-1163,val
Asia-3812,val
Asia-5850,val
Asia-5779,val
Asia-10281,val
Asia-8298,val
Oceania-43,val
Asia-1926,val
Asia-9887,val
Asia-1831,val
Asia-4139,val
Asia-2482,val
Asia-4957,val
Asia-8786,val
Asia-5150,val
Asia-4161,val
Americas-946,val
Asia-6895,val
Asia-5342,val
Asia-9957,val
Americas-867,val
Africa-573,val
Asia-2455,val
Asia-6133,val
Asia-7042,val
Oceania-234,val
Asia-7701,val
Americas-467,val
Europe-270,val
Asia-3203,val
Asia-4925,val
Asia-8166,val
Asia-4883,val
Asia-9819,val
Asia-7846,val
Africa-72,val
Asia-10389,val
Asia-5787,val
Asia-3420,val
Asia-4214,val
Africa-615,val
Asia-9405,val
Asia-2783,val
Europe-394,val
Asia-2919,val
Asia-8201,val
Asia-4061,val
Asia-2391,val
Asia-4807,val
Asia-929,val
Asia-10446,val
Asia-3803,val
Asia-9428,val
Asia-4531,val
Asia-3744,val
Asia-3351,val
Asia-161,val
Asia-5194,val
Americas-783,val
Asia-4198,val
Asia-9014,val
Asia-6068,val
Asia-6405,val
Asia-4893,val
Asia-8309,val
Asia-6898,val
Asia-3479,val
Asia-6935,val
Asia-3710,val
Asia-4049,val
Asia-10828,val
Africa-206,val
Asia-4263,val
Asia-9009,val
Asia-8704,val
Asia-1791,val
Asia-9254,val
Asia-1959,val
Asia-3137,val
Asia-1120,val
Asia-10387,val
Asia-3608,val
Asia-7055,val
Asia-3823,val
Asia-6698,val
Asia-5837,val
Asia-9192,val
Asia-10551,val
Asia-2095,val
Americas-646,val
Asia-2911,val
Asia-7474,val
Asia-3770,val
Asia-2206,val
Europe-444,val
Asia-7608,val
Asia-9793,val
Asia-10137,val
Asia-3050,val
Asia-5617,val
Asia-1062,val
Americas-202,val
Asia-9076,val
Asia-1033,val
Africa-528,val
Europe-600,val
Asia-8862,val
Asia-7796,val
Asia-6073,val
Asia-10704,val
Asia-5741,val
Asia-8391,val
Asia-10547,val
Asia-8868,val
Asia-3431,val
Asia-1099,val
Asia-3498,val
Asia-4063,val
Asia-9114,val
Oceania-191,val
Europe-606,val
Asia-8345,val
Asia-117,val
Asia-8591,val
Asia-4630,val
Asia-3529,val
Asia-4855,val
Africa-497,val
Asia-10841,val
Asia-9248,val
Asia-4695,val
Europe-503,val
Oceania-59,val
Asia-9538,val
Asia-9978,val
Asia-6625,val
Asia-6048,val
Asia-3126,val
Asia-8881,val
Americas-499,val
Asia-7879,val
Africa-215,val
Asia-9609,val
Asia-9161,val
Asia-9791,val
Asia-5357,val
Asia-2812,val
Asia-8003,val
Asia-5210,val
Americas-642,val
Asia-5249,val
Asia-4104,val
Asia-8796,val
Asia-9872,val
Asia-5176,val
Asia-7891,val
Asia-154,val
Asia-3439,val
Asia-10300,val
Asia-10091,val
Asia-4535,val
Asia-2950,val
Americas-734,val
Asia-2355,val
Asia-7940,val
Asia-4388,val
Asia-3673,val
Asia-5686,val
Asia-463,val
Asia-6318,val
Asia-6066,val
Asia-10456,val
Asia-4888,val
Africa-286,val
Asia-5090,val
Oceania-239,val
Asia-6667,val
Asia-10741,val
Asia-4279,val
Asia-8333,val
Asia-1205,val
Americas-1052,val
Asia-10262,val
Americas-237,val
Oceania-121,val
Asia-8546,val
Asia-7504,val
Asia-3683,val
Asia-7284,val
Americas-437,val
Asia-6706,val
Asia-3921,val
Asia-4295,val
Americas-122,val
Asia-1669,val
Americas-526,val
Asia-8560,val
Asia-10424,val
Americas-1111,val
Asia-2641,val
Asia-5305,val
Asia-8036,val
Asia-9795,val
Asia-7981,val
Asia-4557,val
Americas-944,val
Asia-3362,val
Asia-1686,val
Asia-333,val
Asia-66,val
Asia-3512,val
Oceania-107,val
Asia-5032,val
Asia-7644,val
Asia-6304,val
Americas-456,val
Asia-10162,val
Asia-4599,val
Asia-8163,val
Africa-340,val
Americas-377,val
Africa-9,val
Asia-355,val
Asia-2652,val
Asia-2795,val
Asia-10523,val
Asia-10114,val
Asia-3312,val
Asia-7356,val
Asia-7272,val
Asia-2579,val
Asia-4473,val
Asia-816,val
Asia-3215,val
Asia-9348,val
Asia-6987,val
Europe-320,val
Asia-8425,val
Americas-1071,val
Americas-212,val
Asia-2601,val
Asia-3285,val
Asia-8069,val
Asia-3533,val
Asia-1927,val
Africa-602,val
Asia-10078,val
Asia-9391,val
Asia-7214,val
Asia-1238,val
Asia-8522,val
Asia-3221,val
Asia-7890,val
Asia-8925,val
Asia-8462,val
Europe-265,val
Asia-8555,val
Asia-4952,val
Asia-2926,val
Asia-6948,val
Asia-8454,val
Asia-5474,val
Asia-5135,val
Asia-2940,val
Asia-5691,val
Asia-3007,val
Asia-9826,val
Asia-923,val
Asia-9928,val
Asia-406,val
Asia-653,val
Asia-3516,val
Asia-4138,val
Asia-949,val
Asia-2885,val
Asia-2124,val
Asia-9537,val
Asia-5416,val
Americas-47,val
Asia-7134,val
Asia-2967,val
Asia-8151,val
Asia-1180,val
Asia-10611,val
Asia-7531,val
Asia-6789,val
Asia-9240,val
Asia-5156,val
Asia-10676,val
Asia-7192,val
Asia-2700,val
Asia-10285,val
Europe-215,val
Asia-9297,val
Asia-6232,val
Asia-8620,val
Europe-567,val
Asia-8863,val
Asia-4358,val
Africa-473,val
Asia-10832,val
Asia-1387,val
Asia-8572,val
Asia-1716,val
Asia-4102,val
Asia-7423,val
Asia-4794,val
Asia-5316,val
Asia-2043,val
Asia-4975,val
Asia-2350,val
Asia-7973,val
Asia-6168,val
Asia-6102,val
Asia-4912,val
Asia-3731,val
Asia-6644,val
Asia-3755,val
Africa-144,val
Asia-5074,val
Asia-8326,val
Asia-197,val
Asia-6244,val
Asia-7407,val
Asia-7641,val
Asia-4759,val
Asia-7949,val
Americas-463,val
Africa-486,val
Asia-10181,val
Africa-139,val
Asia-5600,val
Americas-1178,val
Asia-6767,val
Asia-6929,val
Asia-5696,val
Asia-4944,val
Asia-6741,val
Asia-2979,val
Africa-540,val
Asia-9725,val
Asia-9005,val
Asia-8550,val
Asia-1041,val
Asia-7936,val
Asia-8432,val
Asia-10128,val
Asia-1436,val
Asia-8947,val
Asia-3831,val
Europe-183,val
Asia-6009,val
Asia-6970,val
Asia-5980,val
Asia-5289,val
Asia-503,val
Asia-707,val
Asia-4492,val
Asia-7870,val
Asia-2830,val
Asia-1070,val
Asia-4571,val
Asia-5369,val
Asia-7861,val
Asia-1318,val
Asia-9584,val
Asia-10594,val
Africa-287,val
Asia-4014,val
Asia-215,val
Asia-6782,val
Asia-2558,val
Americas-798,val
Asia-1217,val
Americas-319,val
Asia-437,val
Asia-5015,val
Asia-4686,val
Asia-3176,val
Europe-398,val
Asia-9711,val
Asia-2436,val
Asia-4441,val
Asia-6184,val
Asia-4248,val
Asia-7503,val
Asia-7663,val
Africa-45,val
Asia-2444,val
Asia-10809,val
Asia-5207,val
Asia-92,val
Europe-532,val
Asia-6642,val
Asia-954,val
Asia-5037,val
Asia-261,val
Asia-6988,val
Asia-1619,val
Asia-6818,val
Asia-5189,val
Asia-8443,val
Asia-7888,val
Africa-238,val
Americas-682,val
Asia-4351,val
Oceania-86,val
Asia-2530,val
Asia-1637,val
Asia-9528,val
Asia-4581,val
Asia-6869,val
Asia-1268,val
Asia-4333,val
Africa-468,val
Asia-1726,val
Asia-8342,val
Americas-40,val
Asia-522,val
Asia-9616,val
Asia-585,val
Asia-9374,val
Americas-412,val
Asia-2968,val
Asia-6224,val
Asia-3223,val
Asia-141,val
Asia-10104,val
Asia-4452,val
Asia-4742,val
Asia-5319,val
Asia-340,val
Asia-3304,val
Asia-3868,val
Asia-125,val
Africa-598,val
Asia-3061,val
Asia-8712,val
Asia-247,val
Asia-7386,val
Asia-2428,val
Asia-925,val
Asia-5043,val
Europe-148,val
Asia-726,val
Asia-1709,val
Asia-5676,val
Asia-5257,val
Africa-217,val
Europe-47,val
Asia-4812,val
Americas-863,val
Asia-1945,val
Asia-6034,val
Asia-1260,val
Asia-6196,val
Asia-4107,val
Americas-792,val
Asia-5153,val
Asia-4384,val
Asia-2626,val
Asia-9421,val
Africa-371,val
Asia-997,val
Africa-352,val
Asia-2435,val
Asia-7339,val
Americas-761,val
Africa-37,val
Europe-179,val
Asia-6615,val
Asia-1066,val
Asia-7218,val
Asia-9138,val
Asia-10735,val
Americas-295,val
Asia-507,val
Americas-768,val
Americas-415,val
Asia-6500,val
Africa-13,val
Asia-6023,val
Asia-8066,val
Asia-7750,val
Asia-7672,val
Europe-591,val
Asia-5528,val
Asia-10268,val
Asia-4992,val
Asia-5030,val
Asia-2148,val
Asia-7771,val
Asia-1896,val
Europe-575,val
Asia-9783,val
Asia-4595,val
Asia-8904,val
Asia-5353,val
Asia-9094,val
Asia-2147,val
Asia-5456,val
Asia-10129,val
Asia-10777,val
Oceania-95,val
Asia-8315,val
Europe-314,val
Asia-4117,val
Americas-511,val
Asia-5010,val
Asia-3656,val
Asia-5446,val
Asia-7793,val
Asia-10775,val
Asia-4827,val
Americas-65,val
Asia-10457,val
Asia-6390,val
Asia-2729,val
Asia-10212,val
Asia-5306,val
Asia-3686,val
Asia-8410,val
Asia-3668,val
Asia-592,val
Europe-436,val
Asia-7562,val
Asia-3969,val
Americas-797,val
Asia-6819,val
Asia-1628,val
Asia-8343,val
Asia-7693,val
Asia-8199,val
Asia-3848,val
Asia-1648,val
Asia-3844,val
Asia-4372,val
Africa-17,val
Asia-1548,val
Asia-7521,val
Asia-2256,val
Americas-14,val
Asia-9124,val
Asia-6550,val
Asia-4165,val
Asia-3732,val
Asia-7314,val
Asia-2016,val
Asia-2753,val
Asia-5623,val
Asia-8592,val
Asia-4307,val
Asia-10571,val
Asia-6262,val
Europe-499,val
Americas-1152,val
Asia-9813,val
Americas-996,val
Asia-4694,val
Europe-433,val
Asia-1973,val
Asia-2882,val
Asia-6375,val
Asia-3518,val
Asia-4368,val
Asia-9805,val
Asia-59,val
Asia-10423,val
Asia-2360,val
Asia-4788,val
Asia-4103,val
Asia-2991,val
Asia-1835,val
Asia-2193,val
Europe-460,val
Asia-9993,val
Asia-9270,val
Asia-9814,val
Europe-574,val
Asia-7855,val
Asia-1358,val
Asia-5270,val
Asia-283,val
Americas-666,val
Asia-7470,val
Americas-21,val
Asia-9262,val
Asia-63,val
Asia-6443,val
Asia-5632,val
Asia-1396,val
Americas-1150,val
Asia-7617,val
Asia-10504,val
Asia-6192,val
Asia-9233,val
Asia-2214,val
Asia-7054,val
Asia-10072,val
Asia-6198,val
Europe-395,val
Asia-4955,val
Asia-10405,val
Asia-3601,val
Africa-165,val
Asia-7329,val
Asia-4131,val
Asia-307,val
Asia-6796,val
Asia-5955,val
Europe-487,val
Asia-8919,val
Africa-145,val
Asia-7226,val
Americas-228,val
Asia-4395,val
Asia-3828,val
Asia-1652,val
Asia-2063,val
Asia-10026,val
Asia-2553,val
Asia-4902,val
Asia-1754,val
Asia-1093,val
Asia-1397,val
Asia-6873,val
Asia-9632,val
Asia-2585,val
Asia-1412,val
Europe-212,val
Asia-2633,val
Asia-5995,val
Asia-5592,val
Americas-398,val
Africa-475,val
Asia-4486,val
Asia-2572,val
Asia-912,val
Americas-1040,val
Asia-6811,val
Americas-965,val
Asia-2873,val
Oceania-245,val
Asia-4570,val
Asia-6437,val
Asia-8899,val
Americas-1048,val
Asia-1445,val
Asia-2537,val
Asia-7426,val
Asia-10674,val
Asia-257,val
Asia-517,val
Asia-8755,val
Africa-192,val
Asia-2560,val
Asia-2566,val
Asia-9431,val
Asia-2254,val
Asia-201,val
Asia-2986,val
Asia-2410,val
Asia-9312,val
Asia-8236,val
Americas-637,val
Asia-7498,val
Americas-712,val
Oceania-242,val
Americas-318,val
Asia-1702,val
Asia-2136,val
Asia-6923,val
Asia-7576,val
Asia-8218,val
Asia-8563,val
Asia-4611,val
Africa-276,val
Africa-360,val
Africa-392,val
Europe-106,val
Europe-142,val
Asia-10593,val
Asia-3906,val
Europe-247,val
Europe-495,val
Asia-4980,val
Asia-6555,val
Asia-7176,val
Asia-4785,val
Asia-3609,val
Asia-5188,val
Oceania-218,val
Asia-5537,val
Europe-468,val
Asia-7189,val
Asia-3427,val
Asia-8902,val
Asia-6496,val
Asia-10138,val
Africa-41,val
Asia-558,val
Africa-591,val
Asia-1626,val
Asia-7281,val
Asia-1007,val
Asia-4522,val
Asia-7692,val
Americas-35,val
Asia-7326,val
Asia-10756,val
Asia-10466,val
Asia-8630,val
Asia-5310,val
Asia-7106,val
Asia-7009,val
Asia-8769,val
Asia-1166,val
Asia-10628,val
Asia-8033,val
Asia-5148,val
Africa-504,val
Asia-7842,val
Americas-886,val
Asia-6771,val
Asia-8349,val
Asia-2522,val
Asia-9891,val
Asia-7797,val
Asia-6080,val
Asia-6462,val
Asia-6340,val
Asia-4051,val
Asia-6888,val
Asia-9001,val
Africa-207,val
Americas-1051,val
Americas-1023,val
Asia-871,val
Asia-3361,val
Asia-513,val
Asia-9477,val
Asia-1997,val
Asia-4704,val
Asia-431,val
Asia-9922,val
Asia-7593,val
Asia-3662,val
Asia-9429,val
Europe-117,val
Asia-9502,val
Asia-6171,val
Asia-2832,val
Asia-649,val
Americas-838,val
Oceania-79,val
Africa-499,val
Asia-9112,val
Asia-8198,val
Asia-666,val
Asia-627,val
Asia-288,val
Europe-621,val
Asia-332,val
Europe-581,val
Africa-288,val
Asia-2669,val
Asia-6451,val
Americas-351,val
Asia-1643,val
Asia-8512,val
Asia-6920,val
Asia-2820,val
Asia-10272,val
Asia-9336,val
Asia-5743,val
Asia-6332,val
Asia-2851,val
Asia-6086,val
Asia-8641,val
Asia-7102,val
Africa-257,val
Asia-2001,val
Asia-9673,val
Asia-3087,val
Asia-206,val
Asia-9661,val
Asia-10749,val
Asia-4430,val
Africa-358,val
Asia-2523,val
Asia-6829,val
Asia-6809,val
Africa-402,val
Asia-892,val
Asia-3389,val
Asia-7361,val
Asia-2051,val
Asia-561,val
Americas-461,val
Asia-4526,val
Africa-203,val
Asia-2856,val
Asia-6713,val
Asia-10047,val
Asia-2658,val
Americas-280,val
Asia-10683,val
Asia-4034,val
Asia-9851,val
Americas-223,val
Asia-8435,val
Asia-6029,val
Asia-1703,val
Asia-7381,val
Asia-10705,val
Asia-6305,val
Asia-3688,val
Asia-5183,val
Europe-131,val
Asia-6006,val
Asia-3219,val
Asia-7597,val
Asia-9371,val
Asia-9105,val
Asia-1989,val
Asia-4563,val
Africa-390,val
Americas-254,val
Americas-1075,val
Asia-2177,val
Asia-1632,val
Asia-5605,val
Americas-638,val
Asia-6417,val
Africa-514,val
Asia-5333,val
Africa-565,val
Asia-5858,val
Asia-2394,val
Asia-8486,val
Asia-9931,val
Asia-8018,val
Americas-742,val
Asia-1757,val
Asia-1707,val
Asia-2006,val
Europe-586,val
Asia-1992,val
Asia-10248,val
Americas-203,val
Americas-279,val
Asia-1019,val
Asia-6931,val
Asia-9366,val
Asia-2064,val
Asia-7020,val
Asia-10295,val
Asia-4150,val
Asia-3991,val
Europe-457,val
Asia-1610,val
Asia-1963,val
Asia-7826,val
Asia-5882,val
Asia-776,val
Asia-996,val
Africa-467,val
Asia-8692,val
Asia-5972,val
Asia-6754,val
Europe-65,val
Asia-1001,val
Asia-1121,val
Asia-5648,val
Asia-4438,val
Asia-9729,val
Asia-6664,val
Europe-588,val
Asia-3851,val
Asia-2621,val
Americas-443,val
Asia-139,val
Asia-2691,val
Americas-370,val
Asia-9106,val
Asia-2427,val
Asia-6008,val
Asia-5767,val
Asia-2335,val
Asia-10228,val
Asia-8580,val
Americas-784,val
Americas-558,val
Asia-1117,val
Asia-6247,val
Americas-100,val
Asia-9224,val
Asia-9473,val
Americas-703,val
Asia-7840,val
Asia-3477,val
Asia-1744,val
Asia-10291,val
Asia-9415,val
Oceania-140,val
Oceania-226,val
Asia-7352,val
Asia-6681,val
Africa-100,val
Asia-3717,val
Asia-6701,val
Asia-9719,val
Asia-5083,val
Asia-10325,val
Asia-4319,val
Asia-1898,val
Americas-379,val
Asia-4841,val
Asia-6675,val
Asia-9923,val
Asia-7816,val
Asia-2027,val
Asia-6302,val
Europe-373,val
Asia-1772,val
Asia-101,val
Asia-10074,val
Asia-1382,val
Asia-9909,val
Europe-604,val
Asia-9958,val
Asia-9726,val
Europe-105,val
Asia-4144,val
Europe-332,val
Asia-138,val
Asia-6984,val
Americas-1142,val
Asia-5920,val
Europe-21,val
Asia-768,val
Asia-7688,val
Asia-4860,val
Asia-6209,val
Asia-6839,val
Asia-1089,val
Asia-8733,val
Asia-809,val
Asia-8490,val
Asia-7884,val
Asia-5505,val
Asia-2004,val
Asia-5953,val
Asia-7603,val
Asia-10284,val
Asia-2869,val
Asia-5572,val
Asia-7303,val
Asia-2210,val
Asia-944,val
Asia-3301,val
Asia-2922,val
Asia-10488,val
Asia-3999,val
Asia-2839,val
Asia-2368,val
Asia-8467,val
Asia-7117,val
Europe-277,val
Europe-241,val
Asia-68,val
Asia-10505,val
Asia-1620,val
Asia-10622,val
Asia-6509,val
Asia-6649,val
Asia-4667,val
Americas-107,val
Asia-3212,val
Asia-4752,val
Asia-8985,val
Asia-5205,val
Asia-4986,val
Asia-8385,val
Americas-977,val
Asia-1467,val
Africa-90,val
Asia-6563,val
Asia-6973,val
Asia-1941,val
Asia-6951,val
Asia-5587,val
Africa-345,val
Asia-9379,val
Asia-771,val
Asia-3422,val
Asia-7882,val
Asia-5795,val
Americas-99,val
Asia-3647,val
Americas-16,val
Asia-2879,val
Asia-9422,val
Africa-21,val
Asia-8602,val
Asia-345,val
Africa-92,val
Asia-1780,val
Africa-571,val
Oceania-64,val
Americas-1068,val
Asia-5535,val
Asia-1292,val
Asia-8482,val
Asia-10660,val
Americas-727,val_calib
Americas-793,val_calib
Asia-8026,val_calib
Asia-7726,val_calib
Asia-7876,val_calib
Asia-3480,val_calib
Asia-1375,val_calib
Asia-3296,val_calib
Asia-7682,val_calib
Asia-10154,val_calib
Asia-6547,val_calib
Asia-4009,val_calib
Americas-878,val_calib
Asia-367,val_calib
Asia-82,val_calib
Asia-6329,val_calib
Asia-8007,val_calib
Asia-2039,val_calib
Asia-7224,val_calib
Asia-799,val_calib
Asia-274,val_calib
Asia-3163,val_calib
Asia-3640,val_calib
Asia-8612,val_calib
Asia-8682,val_calib
Asia-664,val_calib
Europe-377,val_calib
Asia-8086,val_calib
Asia-10702,val_calib
Asia-4649,val_calib
Asia-372,val_calib
Asia-4997,val_calib
Asia-6617,val_calib
Americas-300,val_calib
Americas-1029,val_calib
Asia-10810,val_calib
Asia-2339,val_calib
Europe-168,val_calib
Africa-80,val_calib
Asia-2757,val_calib
Europe-17,val_calib
Asia-1141,val_calib
Americas-625,val_calib
Americas-749,val_calib
Asia-9309,val_calib
Asia-8502,val_calib
Asia-10458,val_calib
Asia-1135,val_calib
Africa-88,val_calib
Asia-4490,val_calib
Asia-5201,val_calib
Asia-8764,val_calib
Asia-8082,val_calib
Asia-7937,val_calib
Asia-5495,val_calib
Asia-1925,val_calib
Americas-680,val_calib
Asia-8290,val_calib
Asia-3443,val_calib
Asia-10409,val_calib
Asia-9563,val_calib
Asia-5484,val_calib
Asia-10644,val_calib
Asia-9717,val_calib
Asia-7245,val_calib
Americas-1104,val_calib
Asia-1360,val_calib
Asia-6932,val_calib
Asia-2087,val_calib
Asia-1493,val_calib
Europe-261,val_calib
Asia-9828,val_calib
Asia-8409,val_calib
Asia-1930,val_calib
